"year","workstat","prestige","income","region","attend","owngun","tvhours","mothfath16","black","female","unem10","DivWid","kids","vhappy"
"1994","working fulltime",72,"$25000 or more","pacific",0,"iap",2.4,TRUE,FALSE,FALSE,"no","no",2,"no"
"1994","keeping house",69,"$25000 or more","pacific",0,"iap",2.2,TRUE,FALSE,TRUE,"no","no",2,"no"
"1994","working fulltime",36,"$25000 or more","pacific",0,"yes",5,FALSE,TRUE,TRUE,"NA","no",1,"no"
"1994","working parttime",47,"$25000 or more","pacific",104,"NA",2,TRUE,FALSE,FALSE,"yes","no",3,"no"
"1994","working fulltime",75,"$25000 or more","pacific",52,"NA",1,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1994","retired",31,"$15000 - 19999","pacific",0,"NA",4.2,FALSE,FALSE,FALSE,"yes","no",0,"no"
"1994","working fulltime",46,"$25000 or more","pacific",1,"yes",1,TRUE,FALSE,TRUE,"NA","yes",1,"no"
"1994","working fulltime",47,"$25000 or more","pacific",6,"yes",2.2,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1994","working fulltime",44,"$25000 or more","pacific",52,"iap",1,TRUE,FALSE,TRUE,"NA","NA",2,"yes"
"1994","retired",33,"$15000 - 19999","pacific",0.5,"iap",4.8,FALSE,FALSE,FALSE,"yes","yes",0,"no"
"1994","working fulltime",40,"$25000 or more","pacific",0.5,"NA",5,TRUE,FALSE,TRUE,"yes","no",1,"yes"
"1994","working fulltime",64,"$25000 or more","pacific",30,"iap",1.4,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1994","working fulltime",47,"$25000 or more","pacific",0,"NA",2,TRUE,FALSE,TRUE,"no","no",0,"no"
"1994","keeping house",40,"$25000 or more","pacific",6,"NA",8,FALSE,FALSE,TRUE,"yes","no",2,"yes"
"1994","working parttime",32,"$10000 - 14999","pacific",1,"NA",1,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1994","working fulltime",51,"$25000 or more","pacific",52,"NA",1,FALSE,FALSE,FALSE,"no","no",1,"no"
"1994","retired",29,"$15000 - 19999","pacific",1,"NA",2,TRUE,FALSE,FALSE,"no","yes",0,"no"
"1994","working fulltime",66,"$25000 or more","pacific",0,"yes",1.6,FALSE,FALSE,TRUE,"yes","NA",0,"no"
"1994","working fulltime",34,"$25000 or more","pacific",0,"iap",1.2,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"1994","working fulltime",39,"$25000 or more","pacific",30,"iap",2,FALSE,FALSE,TRUE,"NA","no",0,"no"
"1994","working fulltime",44,"$25000 or more","pacific",0,"iap",1.4,TRUE,FALSE,TRUE,"no","NA",1,"no"
"1994","temp not working",37,"$25000 or more","pacific",1,"iap",1,TRUE,FALSE,TRUE,"yes","NA",2,"no"
"1994","working fulltime",50,"$25000 or more","pacific",0,"NA",3,TRUE,FALSE,FALSE,"no","no",0,"no"
"1994","working fulltime",40,"$20000 - 24999","pacific",6,"iap",6,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1994","working fulltime",57,"$20000 - 24999","pacific",6,"iap",2.6,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"1994","unempl, laid off",46,"$25000 or more","pacific",0,"iap",3,TRUE,FALSE,TRUE,"NA","yes",0,"no"
"1994","working fulltime",30,"$25000 or more","pacific",1,"NA",2,TRUE,FALSE,FALSE,"no","NA",2,"no"
"1994","working fulltime",57,"$25000 or more","pacific",14.2,"NA",2,FALSE,FALSE,TRUE,"no","no",1,"yes"
"1994","working fulltime",46,"$25000 or more","pacific",6,"iap",1.4,TRUE,FALSE,TRUE,"no","NA",1,"no"
"1994","working fulltime",31,"$25000 or more","pacific",42,"iap",2,TRUE,TRUE,TRUE,"NA","yes",0,"no"
"1994","working parttime",41,"$20000 - 24999","pacific",0.5,"NA",2,TRUE,FALSE,TRUE,"no","no",1,"no"
"1994","retired",46,"$25000 or more","pacific",1,"iap",4,FALSE,FALSE,TRUE,"NA","NA",0,"yes"
"1994","working fulltime",30,"$15000 - 19999","pacific",1,"iap",3,TRUE,FALSE,FALSE,"NA","NA",0,"yes"
"1994","working parttime",36,"$1000 to 2999","pacific",0,"iap",2.4,FALSE,FALSE,FALSE,"yes","NA",0,"no"
"1994","retired",29,"$15000 - 19999","pacific",0.5,"iap",2,FALSE,FALSE,FALSE,"no","NA",0,"no"
"1994","working fulltime",52,"$20000 - 24999","pacific",12,"NA",2,TRUE,TRUE,FALSE,"no","yes",1,"no"
"1994","retired",17,"$6000 to 6999","pacific",0,"NA",10,TRUE,FALSE,TRUE,"no","yes",0,"no"
"1994","working fulltime",54,"$25000 or more","pacific",1,"NA",2,TRUE,FALSE,FALSE,"yes","no",2,"yes"
"1994","working fulltime",36,"$25000 or more","pacific",52,"iap",2,TRUE,FALSE,FALSE,"NA","no",1,"yes"
"1994","retired",49,"$25000 or more","pacific",30,"yes",4,FALSE,FALSE,FALSE,"NA","no",0,"no"
"1994","working fulltime",34,"$15000 - 19999","pacific",30,"iap",2.6,TRUE,TRUE,TRUE,"yes","NA",2,"no"
"1994","working parttime",42,"$7000 to 7999","pacific",104,"NA",0,TRUE,FALSE,TRUE,"yes","no",1,"yes"
"1994","school",44,"$10000 - 14999","pacific",1,"iap",1.8,FALSE,FALSE,TRUE,"no","NA",4,"yes"
"1994","working fulltime",34,"$20000 - 24999","pacific",52,"iap",2.8,FALSE,FALSE,TRUE,"yes","NA",1,"yes"
"1994","retired",30,"$25000 or more","pacific",0,"yes",3.8,TRUE,FALSE,FALSE,"no","no",0,"yes"
"1994","unempl, laid off",35,"$10000 - 14999","pacific",1,"NA",5,FALSE,FALSE,FALSE,"yes","no",4,"yes"
"1994","retired",50,"$25000 or more","pacific",6,"iap",3.4,TRUE,FALSE,FALSE,"no","no",0,"no"
"1994","retired",53,"$25000 or more","pacific",1,"iap",2.6,FALSE,FALSE,FALSE,"no","no",0,"no"
"1994","working fulltime",47,"$10000 - 14999","pacific",30,"NA",2,FALSE,FALSE,FALSE,"yes","NA",0,"no"
"1994","working parttime",29,"$20000 - 24999","pacific",1,"NA",5,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1994","keeping house",36,"$25000 or more","pacific",0,"iap",3.4,TRUE,FALSE,TRUE,"no","no",0,"no"
"1994","working fulltime",22,"$10000 - 14999","pacific",1,"NA",4,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"1994","working fulltime",25,"$25000 or more","pacific",6,"NA",3,FALSE,FALSE,TRUE,"no","yes",0,"yes"
"1994","working fulltime",53,"$25000 or more","pacific",16.6,"NA",4,TRUE,FALSE,FALSE,"yes","no",2,"yes"
"1994","retired",43,"$20000 - 24999","pacific",1,"yes",2,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"1994","working parttime",86,"$25000 or more","pacific",0,"iap",2,TRUE,TRUE,FALSE,"NA","no",0,"no"
"1994","working fulltime",44,"$25000 or more","pacific",1,"iap",2.4,TRUE,FALSE,TRUE,"no","no",1,"no"
"1994","working fulltime",35,"$25000 or more","pacific",12,"NA",0,FALSE,FALSE,TRUE,"no","no",1,"no"
"1994","working fulltime",65,"$25000 or more","pacific",52,"iap",1.4,TRUE,FALSE,FALSE,"yes","NA",0,"yes"
"1994","keeping house",46,"$25000 or more","pacific",12,"NA",3,TRUE,FALSE,TRUE,"yes","no",0,"no"
"1994","working fulltime",36,"$25000 or more","pacific",12,"yes",3,TRUE,FALSE,TRUE,"NA","no",4,"no"
"1994","keeping house",20,"$25000 or more","pacific",52,"NA",5,FALSE,FALSE,TRUE,"yes","no",2,"no"
"1994","retired",68,"$25000 or more","e. nor. central",52,"iap",3,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1994","retired",17,"$10000 - 14999","e. nor. central",52,"iap",5,FALSE,FALSE,TRUE,"no","NA",0,"yes"
"1994","working fulltime",42,"$25000 or more","e. nor. central",30,"NA",3,TRUE,FALSE,FALSE,"no","NA",0,"yes"
"1994","working fulltime",32,"$20000 - 24999","e. nor. central",52,"iap",3,TRUE,FALSE,TRUE,"no","yes",0,"no"
"1994","retired",46,"$25000 or more","e. nor. central",52,"iap",3,FALSE,FALSE,TRUE,"NA","NA",0,"no"
"1994","working fulltime",59,"$25000 or more","e. nor. central",30,"iap",1,TRUE,FALSE,FALSE,"NA","no",1,"yes"
"1994","working fulltime",60,"$25000 or more","e. nor. central",6,"NA",2,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1994","keeping house",44,"$25000 or more","e. nor. central",0.5,"yes",4.4,TRUE,FALSE,TRUE,"no","no",2,"no"
"1994","school",42,"$25000 or more","e. nor. central",52,"NA",2,TRUE,FALSE,TRUE,"no","no",0,"yes"
"1994","unempl, laid off",30,"$15000 - 19999","e. nor. central",1,"iap",3.8,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"1994","working fulltime",53,"$25000 or more","e. nor. central",6,"iap",1.8,TRUE,FALSE,FALSE,"no","yes",1,"no"
"1994","working fulltime",60,"$25000 or more","e. nor. central",1,"yes",2,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1994","working parttime",44,"$10000 - 14999","e. nor. central",0,"yes",4,TRUE,FALSE,TRUE,"no","yes",0,"no"
"1994","retired",32,"$25000 or more","e. nor. central",52,"NA",3,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1994","working fulltime",60,"$25000 or more","e. nor. central",52,"yes",2.4,FALSE,FALSE,FALSE,"no","no",0,"yes"
"1994","working fulltime",42,"$25000 or more","e. nor. central",52,"iap",1,TRUE,FALSE,FALSE,"NA","no",1,"yes"
"1994","working fulltime",30,"$25000 or more","e. nor. central",0,"NA",4,TRUE,FALSE,FALSE,"yes","yes",0,"no"
"1994","retired",34,"$8000 to 9999","e. nor. central",0,"iap",10,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1994","working fulltime",21,"$10000 - 14999","e. nor. central",0.5,"iap",1,TRUE,TRUE,FALSE,"NA","NA",0,"no"
"1994","keeping house",33,"$4000 to 4999","e. nor. central",52,"iap",3,FALSE,TRUE,TRUE,"no","NA",0,"no"
"1994","school",49,"$15000 - 19999","e. nor. central",0,"iap",3.2,FALSE,TRUE,FALSE,"no","NA",0,"no"
"1994","unempl, laid off",29,"$20000 - 24999","e. nor. central",0,"iap",12,TRUE,TRUE,TRUE,"NA","NA",0,"no"
"1994","retired",34,"$25000 or more","e. nor. central",0.5,"iap",4,FALSE,TRUE,FALSE,"no","no",0,"no"
"1994","keeping house",29,"$4000 to 4999","e. nor. central",52,"iap",4.8,TRUE,TRUE,TRUE,"no","NA",0,"yes"
"1994","working fulltime",32,"$20000 - 24999","e. nor. central",1,"iap",3,TRUE,TRUE,FALSE,"NA","yes",3,"no"
"1994","keeping house",35,"$3000 to 3999","e. nor. central",1,"iap",4.4,FALSE,TRUE,TRUE,"yes","NA",1,"no"
"1994","working fulltime",36,"$25000 or more","e. nor. central",6,"iap",6,TRUE,TRUE,TRUE,"NA","NA",5,"no"
"1994","unempl, laid off",25,"$10000 - 14999","e. nor. central",1,"yes",5,TRUE,TRUE,FALSE,"NA","NA",1,"no"
"1994","working fulltime",42,"$10000 - 14999","e. nor. central",1,"NA",6,FALSE,TRUE,TRUE,"no","NA",0,"no"
"1994","working fulltime",40,"$20000 - 24999","e. nor. central",6,"NA",3,TRUE,TRUE,FALSE,"yes","NA",0,"no"
"1994","other",65,"$5000 to 5999","e. nor. central",0,"NA",6,TRUE,TRUE,TRUE,"yes","NA",0,"no"
"1994","working fulltime",30,"$25000 or more","e. nor. central",6,"iap",4,TRUE,TRUE,FALSE,"NA","no",0,"no"
"1994","retired",36,"$3000 to 3999","e. nor. central",6,"iap",4,TRUE,FALSE,TRUE,"NA","yes",0,"no"
"1994","other",28,"$5000 to 5999","e. nor. central",0,"iap",14,TRUE,FALSE,TRUE,"NA","yes",0,"no"
"1994","unempl, laid off",30,"$15000 - 19999","e. nor. central",0,"NA",3,TRUE,FALSE,FALSE,"yes","yes",2,"no"
"1994","working fulltime",42,"$25000 or more","e. nor. central",0.5,"iap",3.4,TRUE,TRUE,FALSE,"yes","NA",0,"yes"
"1994","working fulltime",60,"$25000 or more","e. nor. central",0,"iap",1.6,TRUE,FALSE,TRUE,"no","NA",2,"no"
"1994","working fulltime",51,"$25000 or more","e. nor. central",104,"NA",1,TRUE,FALSE,FALSE,"yes","no",5,"no"
"1994","school",65,"$25000 or more","e. nor. central",0.5,"NA",2,TRUE,FALSE,TRUE,"no","no",0,"no"
"1994","working fulltime",74,"$25000 or more","e. nor. central",0.5,"iap",2,TRUE,FALSE,FALSE,"yes","no",1,"no"
"1994","working parttime",47,"$25000 or more","e. nor. central",104,"iap",3,FALSE,FALSE,TRUE,"NA","no",0,"no"
"1994","working fulltime",51,"$25000 or more","e. nor. central",0,"NA",1,TRUE,FALSE,FALSE,"no","no",2,"no"
"1994","retired",75,"$10000 - 14999","e. nor. central",52,"iap",3.6,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1994","working fulltime",33,"$25000 or more","e. nor. central",1,"iap",2,FALSE,TRUE,TRUE,"NA","NA",1,"no"
"1994","working fulltime",52,"$25000 or more","e. nor. central",30,"iap",2.8,FALSE,TRUE,TRUE,"no","no",0,"no"
"1994","working fulltime",35,"$25000 or more","e. nor. central",1,"NA",1,TRUE,FALSE,TRUE,"no","no",1,"no"
"1994","working fulltime",86,"$25000 or more","e. nor. central",12,"iap",1.6,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1994","working fulltime",37,"$25000 or more","e. nor. central",0,"NA",0,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1994","working fulltime",75,"$25000 or more","e. nor. central",12,"iap",1,TRUE,FALSE,TRUE,"NA","NA",0,"yes"
"1994","working parttime",50,"$25000 or more","e. nor. central",12,"NA",2,TRUE,FALSE,FALSE,"yes","no",0,"no"
"1994","working fulltime",58,"$25000 or more","e. nor. central",12,"NA",5,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1994","working fulltime",57,"$25000 or more","e. nor. central",52,"iap",4,TRUE,FALSE,FALSE,"NA","no",0,"no"
"1994","working fulltime",20,"$25000 or more","e. nor. central",52,"NA",1,FALSE,FALSE,FALSE,"yes","no",2,"no"
"1994","working fulltime",46,"$25000 or more","e. nor. central",52,"iap",1.2,TRUE,FALSE,TRUE,"no","no",0,"yes"
"1994","working fulltime",74,"$25000 or more","e. nor. central",0.5,"yes",2,TRUE,FALSE,FALSE,"no","no",0,"yes"
"1994","working fulltime",34,"$20000 - 24999","e. nor. central",0,"iap",15,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1994","working parttime",47,"$25000 or more","e. nor. central",104,"NA",1,TRUE,FALSE,FALSE,"yes","no",1,"no"
"1994","working parttime",45,"$10000 - 14999","e. nor. central",30,"NA",3,FALSE,FALSE,FALSE,"no","NA",0,"no"
"1994","working parttime",29,"$25000 or more","e. nor. central",52,"iap",1,TRUE,FALSE,TRUE,"NA","no",1,"yes"
"1994","working fulltime",45,"$25000 or more","e. nor. central",6,"yes",3.2,FALSE,FALSE,FALSE,"no","no",1,"yes"
"1994","retired",28,"$25000 or more","e. nor. central",52,"yes",4,TRUE,FALSE,TRUE,"NA","no",0,"yes"
"1994","working fulltime",35,"$25000 or more","e. nor. central",30,"yes",2,FALSE,FALSE,TRUE,"NA","yes",4,"no"
"1994","keeping house",20,"$15000 - 19999","e. nor. central",0,"NA",3,TRUE,FALSE,TRUE,"no","no",3,"yes"
"1994","working fulltime",40,"$25000 or more","e. nor. central",6,"NA",0,TRUE,FALSE,FALSE,"yes","no",0,"no"
"1994","working fulltime",46,"$25000 or more","e. nor. central",12,"NA",1,TRUE,FALSE,TRUE,"no","no",0,"yes"
"1994","working fulltime",74,"$25000 or more","e. nor. central",52,"iap",1,TRUE,FALSE,FALSE,"NA","no",3,"no"
"1994","working fulltime",44,"$25000 or more","e. nor. central",1,"iap",1.6,TRUE,FALSE,TRUE,"no","no",0,"yes"
"1994","working fulltime",38,"$25000 or more","e. nor. central",52,"yes",3,TRUE,FALSE,FALSE,"NA","no",1,"yes"
"1994","keeping house",39,"$25000 or more","e. nor. central",30,"NA",4,TRUE,FALSE,TRUE,"no","no",3,"yes"
"1994","working fulltime",64,"$25000 or more","e. nor. central",6,"iap",2.8,FALSE,FALSE,FALSE,"no","no",0,"no"
"1994","retired",17,"$25000 or more","e. nor. central",1,"yes",3,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"1994","temp not working",66,"$25000 or more","e. nor. central",52,"iap",3,TRUE,FALSE,TRUE,"NA","no",1,"yes"
"1994","keeping house",47,"$10000 - 14999","e. nor. central",52,"NA",3,TRUE,FALSE,TRUE,"no","NA",0,"yes"
"1994","keeping house",64,"$25000 or more","e. nor. central",104,"iap",2.6,TRUE,FALSE,TRUE,"no","no",1,"yes"
"1994","working fulltime",44,"$25000 or more","e. nor. central",6,"iap",2,TRUE,FALSE,FALSE,"NA","no",1,"no"
"1994","working fulltime",51,"$25000 or more","e. nor. central",30,"yes",1.6,TRUE,FALSE,FALSE,"no","no",3,"no"
"1994","working fulltime",33,"$25000 or more","e. nor. central",0.5,"iap",1.8,FALSE,TRUE,TRUE,"yes","no",2,"no"
"1994","working fulltime",40,"$25000 or more","e. nor. central",6,"yes",3.2,FALSE,TRUE,FALSE,"no","NA",0,"no"
"1994","retired",24,"$25000 or more","e. nor. central",30,"iap",4.8,FALSE,TRUE,FALSE,"no","no",0,"yes"
"1994","working fulltime",42,"$25000 or more","e. nor. central",52,"NA",2,FALSE,TRUE,TRUE,"no","NA",0,"no"
"1994","working fulltime",61,"$10000 - 14999","e. nor. central",104,"iap",2,TRUE,TRUE,TRUE,"NA","NA",2,"no"
"1994","working fulltime",66,"$25000 or more","e. nor. central",12,"NA",1,TRUE,TRUE,TRUE,"no","NA",0,"no"
"1994","working fulltime",39,"$25000 or more","e. nor. central",6,"NA",3,FALSE,TRUE,TRUE,"no","NA",2,"no"
"1994","working fulltime",42,"$15000 - 19999","e. nor. central",52,"yes",2.2,TRUE,TRUE,FALSE,"yes","yes",0,"no"
"1994","working fulltime",24,"$25000 or more","e. nor. central",12,"yes",2,TRUE,TRUE,FALSE,"yes","yes",1,"no"
"1994","unempl, laid off",22,"$1000 to 2999","e. nor. central",6,"iap",1,FALSE,TRUE,FALSE,"NA","NA",0,"no"
"1994","working fulltime",23,"$25000 or more","e. nor. central",52,"iap",3.2,TRUE,TRUE,FALSE,"no","no",0,"no"
"1994","retired",36,"$20000 - 24999","e. nor. central",42,"yes",4,FALSE,TRUE,TRUE,"NA","NA",0,"no"
"1994","working fulltime",33,"$25000 or more","pacific",52,"iap",2,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1994","retired",51,"$25000 or more","pacific",0,"NA",4,TRUE,FALSE,FALSE,"no","no",0,"no"
"1994","working fulltime",39,"$15000 - 19999","pacific",0.5,"NA",2,TRUE,FALSE,FALSE,"yes","no",0,"yes"
"1994","working fulltime",51,"$25000 or more","pacific",1,"iap",1.2,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"1994","working fulltime",53,"$25000 or more","pacific",0,"iap",2.8,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"1994","keeping house",46,"$15000 - 19999","pacific",1,"iap",3.6,TRUE,FALSE,TRUE,"no","yes",2,"yes"
"1994","working parttime",40,"$25000 or more","pacific",52,"iap",1.2,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"1994","keeping house",29,"$7000 to 7999","pacific",0.5,"iap",5,FALSE,TRUE,FALSE,"yes","NA",0,"no"
"1994","keeping house",29,"$7000 to 7999","pacific",6,"iap",3,FALSE,TRUE,TRUE,"NA","NA",2,"no"
"1994","unempl, laid off",25,"$6000 to 6999","pacific",12,"iap",8.4,FALSE,TRUE,TRUE,"yes","NA",1,"no"
"1994","keeping house",42,"$6000 to 6999","pacific",52,"NA",3,TRUE,TRUE,TRUE,"no","NA",0,"no"
"1994","unempl, laid off",34,"$10000 - 14999","pacific",6,"iap",2.8,FALSE,FALSE,TRUE,"yes","NA",0,"no"
"1994","working fulltime",36,"$7000 to 7999","pacific",1,"iap",2,FALSE,TRUE,TRUE,"NA","NA",1,"no"
"1994","retired",42,"$10000 - 14999","pacific",52,"iap",3,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1994","working fulltime",48,"$25000 or more","pacific",0,"iap",2,TRUE,FALSE,TRUE,"NA","no",2,"no"
"1994","working fulltime",61,"$25000 or more","pacific",30,"yes",1,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1994","working fulltime",48,"$25000 or more","pacific",30,"yes",2,TRUE,FALSE,FALSE,"yes","no",0,"no"
"1994","retired",51,"$25000 or more","pacific",6,"NA",2,TRUE,FALSE,TRUE,"no","yes",0,"yes"
"1994","retired",64,"$10000 - 14999","pacific",0,"yes",2.6,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1994","retired",64,"$15000 - 19999","pacific",0,"NA",1,TRUE,FALSE,FALSE,"no","yes",0,"yes"
"1994","working fulltime",73,"$25000 or more","pacific",52,"yes",2,TRUE,FALSE,TRUE,"no","no",0,"no"
"1994","working fulltime",74,"$25000 or more","pacific",0,"yes",2,TRUE,FALSE,FALSE,"NA","no",0,"no"
"1994","unempl, laid off",36,"$10000 - 14999","pacific",0,"iap",2,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"1994","temp not working",30,"$15000 - 19999","pacific",0,"iap",3.8,FALSE,FALSE,FALSE,"yes","NA",0,"no"
"1994","keeping house",25,"$25000 or more","pacific",0,"yes",6,FALSE,FALSE,TRUE,"NA","yes",1,"no"
"1994","working fulltime",25,"$3000 to 3999","pacific",0.5,"iap",1,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1994","unempl, laid off",45,"$15000 - 19999","pacific",0,"iap",3,FALSE,FALSE,FALSE,"yes","NA",1,"no"
"1994","keeping house",36,"$25000 or more","pacific",1,"yes",2.2,TRUE,FALSE,TRUE,"no","no",2,"no"
"1994","working parttime",28,"$5000 to 5999","pacific",0,"iap",1,TRUE,FALSE,TRUE,"NA","NA",1,"no"
"1994","working parttime",49,"$10000 - 14999","pacific",0,"iap",4,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"1994","retired",41,"$15000 - 19999","pacific",0.5,"iap",4,TRUE,FALSE,FALSE,"NA","yes",2,"no"
"1994","unempl, laid off",36,"$7000 to 7999","pacific",1,"yes",8,TRUE,FALSE,TRUE,"NA","NA",2,"no"
"1994","unempl, laid off",40,"$25000 or more","pacific",0,"iap",4,TRUE,FALSE,FALSE,"yes","yes",0,"no"
"1994","working fulltime",22,"$20000 - 24999","pacific",1,"iap",2,FALSE,FALSE,TRUE,"yes","yes",1,"yes"
"1994","retired",52,"$25000 or more","pacific",0,"yes",2.4,TRUE,FALSE,TRUE,"no","yes",0,"yes"
"1994","unempl, laid off",30,"$10000 - 14999","pacific",0,"iap",3,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"1994","unempl, laid off",31,"$10000 - 14999","pacific",0,"NA",4,FALSE,FALSE,FALSE,"yes","NA",0,"no"
"1994","working fulltime",69,"$25000 or more","pacific",104,"iap",0,TRUE,FALSE,FALSE,"NA","no",2,"yes"
"1994","unempl, laid off",51,"$10000 - 14999","pacific",0,"iap",2.8,FALSE,FALSE,FALSE,"yes","NA",0,"no"
"1994","retired",48,"$8000 to 9999","pacific",0,"iap",2,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"1994","working fulltime",32,"$25000 or more","pacific",0,"iap",1.6,FALSE,FALSE,FALSE,"no","NA",0,"no"
"1994","retired",42,"$25000 or more","pacific",0,"NA",4,FALSE,FALSE,TRUE,"no","NA",0,"yes"
"1994","working fulltime",33,"$25000 or more","pacific",1,"NA",3,TRUE,FALSE,FALSE,"no","NA",0,"yes"
"1994","working fulltime",65,"$25000 or more","pacific",0,"NA",3,FALSE,FALSE,TRUE,"yes","yes",0,"no"
"1994","working fulltime",63,"$25000 or more","pacific",1,"iap",1.2,TRUE,FALSE,TRUE,"no","NA",0,"yes"
"1994","keeping house",46,"$25000 or more","pacific",1,"iap",3,TRUE,FALSE,TRUE,"NA","yes",0,"yes"
"1994","unempl, laid off",74,"$25000 or more","pacific",0.5,"iap",1.6,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"1994","retired",47,"$25000 or more","pacific",104,"iap",1.8,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1994","working fulltime",49,"$25000 or more","pacific",6,"iap",1.8,FALSE,FALSE,FALSE,"no","NA",0,"no"
"1994","working parttime",21,"$20000 - 24999","pacific",12,"NA",5,TRUE,FALSE,TRUE,"no","NA",0,"yes"
"1994","working parttime",29,"$15000 - 19999","pacific",1,"yes",1.8,FALSE,FALSE,FALSE,"no","NA",0,"no"
"1994","working fulltime",47,"$25000 or more","pacific",6,"NA",2,TRUE,FALSE,TRUE,"no","yes",0,"yes"
"1994","retired",64,"$7000 to 7999","pacific",30,"NA",3,FALSE,FALSE,TRUE,"no","NA",0,"no"
"1994","working fulltime",47,"$25000 or more","pacific",42,"iap",1,FALSE,FALSE,TRUE,"NA","NA",0,"no"
"1994","working fulltime",39,"$25000 or more","pacific",1,"NA",3,TRUE,FALSE,TRUE,"no","no",0,"no"
"1994","unempl, laid off",44,"$25000 or more","pacific",0.5,"iap",3,TRUE,FALSE,FALSE,"NA","no",0,"no"
"1994","working fulltime",47,"$25000 or more","pacific",0,"iap",0,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"1994","retired",54,"$25000 or more","pacific",104,"yes",3.4,FALSE,FALSE,FALSE,"no","no",0,"yes"
"1994","keeping house",47,"$25000 or more","pacific",1,"yes",1,TRUE,FALSE,TRUE,"NA","no",2,"no"
